"poi_id";"name";"str_hausnr";"plz_ort";"kategorie";"hauptkateg";"beschreib";"link";"bedeut_id";"bedeutung";"erstkateg";"angelegt";"geaendert";"kateg_id";"kateg_pfad";"rechts_utm";"hoch_utm";"abrufdatum"
"201377";"Kinderspielplatz + Jugendplatz am Carl-von-Ossietzky-Platz";"Eschweg";"44892 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-07-03";"2018-11-15";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"382888";"5703438";"2024-01-11"
"201377";"Kinderspielplatz + Jugendplatz am Carl-von-Ossietzky-Platz";"Eschweg";"44892 Bochum";"Jugendplätze";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"0";"2012-07-03";"2018-11-15";"399687";"Freizeit Kultur Tourismus/Spielplätze/Jugendplätze";"382888";"5703438";"2024-01-11"
"201375";"Kinderspielplatz Unterstraße";"Unterstr.";"44892 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"Spielplatz am Schulzentrum Bochum-Ost";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-07-03";"2018-11-20";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"383059";"5703803";"2024-01-11"
"201373";"Kinderspielplatz Eulenbaumstraße";"Eulenbaumstr.";"44801 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-07-03";"2018-11-15";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"379844";"5701649";"2024-01-11"
"201329";"Kinderspielplatz Feldsieper Straße/ Herner Straße";"Feldsieper Str.";"44809 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-07-02";"2018-11-16";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"375855";"5706313";"2024-01-11"
"201312";"Kinderspielplatz Riemker Straße";"Riemker Str.";"44809 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-07-02";"2023-09-14";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"374641";"5707951";"2024-01-11"
"201310";"Kinderspielplatz Diekampstraße";"Diekampstr.";"44787 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-07-02";"2018-11-16";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"375747";"5704741";"2024-01-11"
"201306";"Kinderspielplatz Bunsenstraße";"Bunsenstr.";"44793 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-07-02";"2018-11-15";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"372803";"5703646";"2024-01-11"
"201304";"Kinderspielplatz Falterweg";"Falterweg";"44799 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-07-02";"2018-11-16";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"376731";"5700858";"2024-01-11"
"201265";"Kinderspielplatz Lilienweg";"Lilienweg";"44869 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-06-29";"2018-11-20";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"373669";"5702114";"2024-01-11"
"201261";"Kinderspielplatz und Bolzplatz Hedwigstraße";"Hedwigstr.";"44809 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-06-29";"2019-06-07";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"375440";"5706174";"2024-01-11"
"201261";"Kinderspielplatz und Bolzplatz Hedwigstraße";"Hedwigstr.";"44809 Bochum";"Bolzplätze";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"0";"2012-06-29";"2019-06-07";"181";"Freizeit Kultur Tourismus/Spielplätze/Bolzplätze";"375440";"5706174";"2024-01-11"
"201259";"Kinderspielplatz Gahlensche Straße";"Gahlensche Str.";"44809 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-06-29";"2022-09-26";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"374251";"5706114";"2024-01-11"
"201256";"Kinderspielplatz Elsaßstraße";"Elsaßstr.";"44793 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-06-29";"2018-11-16";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"375570";"5704636";"2024-01-11"
"201142";"Kinderspielplatz Am Lakenbruch";"Am Lakenbruch";"44793 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-06-22";"2018-11-15";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"371958";"5707433";"2024-01-11"
"201140";"Kinderspielplatz Vorm Gruthoff";"Vorm Gruthoff";"44807 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-06-22";"2018-11-14";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"375538";"5708094";"2024-01-11"
"201138";"Kinderspielplatz Herner Straße / Josephstraße";"Herner Str.";"44809 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-06-22";"2022-09-26";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"375842";"5706130";"2024-01-11"
"201136";"Kinderspielplatz Herner Straße/ Wilbergstraße";"Herner Str.";"44807 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-06-22";"2018-11-14";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"375767";"5708159";"2024-01-11"
"201132";"Kinderspielplatz Dieckmannsfeld";"Dieckmannsfeld";"44805 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-06-22";"2018-11-16";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"380851";"5708400";"2024-01-11"
"201128";"Kinderspielplatz Hermann-Sievers-Straße";"Hermann-Sievers-Str.";"44866 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-06-22";"2022-04-27";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"371742";"5705124";"2024-01-11"
"201083";"Spielpunkte Wattenscheid";"Hochstr.";"44866 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"Mehrere Spielpunkte rund um die Friedenskirche";"";"3";"Örtlich";"1";"2012-06-21";"2018-10-29";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"370707";"5704859";"2024-01-11"
"201081";"Kinderspielplatz Hagebuttenweg/ Fliederstraße";"Fliederstr.";"44894 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"Alter und Neuer Park Werne";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-06-21";"2022-09-26";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"382775";"5705731";"2024-01-11"
"201077";"Kinderspielplatz Waldstraße";"Waldstr.";"44869 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-06-21";"2018-11-20";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"373225";"5701436";"2024-01-11"
"201074";"Kinderspielplatz Am Hain";"Am Hain";"44789 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-06-21";"2018-11-15";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"377027";"5704612";"2024-01-11"
"201067";"Kinderspielplatz Robenkamp";"Robenkamp";"44869 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-06-21";"2022-04-27";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"371095";"5702133";"2024-01-11"
"201065";"Kinderspielplatz Wiemelhauser Straße / Borgholzwiese";"Wiemelhauser Str.";"44799 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-06-21";"2018-11-20";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"376874";"5701605";"2024-01-11"
"201045";"Kinderspielplatz Lohacker Str.aße/ Schumannweg";"Schumannweg";"44867 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-06-20";"2022-04-27";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"371881";"5703714";"2024-01-11"
"200964";"Kinderspielplatz Sommerdellenstraße";"Sommerdellenstr.";"44866 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-06-19";"2018-11-14";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"371422";"5705487";"2024-01-11"
"200948";"Kinderspielplatz Im Busch (Südpark)";"Im Busch";"44869 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"im Südpark neben dem Tiergehege";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-06-19";"2018-11-20";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"371972";"5701856";"2024-01-11"
"200945";"Bolzplatz Herbergsweg / Am Sattelgut";"Herbergsweg";"44879 Bochum";"Bolzplätze";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2016-06-22";"2016-06-22";"181";"Freizeit Kultur Tourismus/Spielplätze/Bolzplätze";"371445";"5699274";"2024-01-11"
"200945";"Bolzplatz Herbergsweg / Am Sattelgut";"Herbergsweg";"44879 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"0";"2016-06-22";"2016-06-22";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"371445";"5699274";"2024-01-11"
"200942";"Kinderspielplatz Hordeler Heide";"Hordeler Heide";"44793 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-06-19";"2018-11-20";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"373399";"5706594";"2024-01-11"
"200565";"Kinderspielplatz Ortelsburger Straße / Hordeler Straße";"Hordeler Str.";"44809 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-06-11";"2018-11-20";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"373891";"5707677";"2024-01-11"
"199868";"Kinderspielplatz In der Voßbank";"In der Voßbank";"44809 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-05-21";"2019-06-07";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"376507";"5707241";"2024-01-11"
"199685";"Kinderspielplatz Josephinenstraße";"Josephinenstr.";"44807 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-05-15";"2022-07-22";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"377361";"5706948";"2024-01-11"
"199683";"Kinderspielplatz Zechenstraße";"Zechenstr.";"44791 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-05-15";"2018-11-20";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"375644";"5705936";"2024-01-11"
"199667";"Kinderspielplatz Bernsteinweg";"Bernsteinweg";"44805 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-05-15";"2018-11-15";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"380101";"5707700";"2024-01-11"
"199663";"Kinderspielplatz + Bolzplatz In den Böcken";"In den Böcken";"44805 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-05-15";"2012-05-15";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"380028";"5707713";"2024-01-11"
"199663";"Kinderspielplatz + Bolzplatz In den Böcken";"In den Böcken";"44805 Bochum";"Bolzplätze";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"0";"2012-05-15";"2012-05-15";"181";"Freizeit Kultur Tourismus/Spielplätze/Bolzplätze";"380028";"5707713";"2024-01-11"
"199631";"Kinderspielplatz Heckertstraße";"Heckertstr.";"44807 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de";"3";"Örtlich";"1";"2012-05-14";"2020-11-30";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"377412";"5706649";"2024-01-11"
"199625";"Kinderspielplatz Bonhoefferstraße";"Bonhoefferstr.";"44803 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-05-11";"2022-05-11";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"378274";"5704931";"2024-01-11"
"199623";"Kinderspielplatz Dannenbaumstraße";"Dannenbaumstr.";"44803 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"im Park Laer";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-05-11";"2022-05-11";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"379134";"5703589";"2024-01-11"
"199621";"Kinderspielplatz Am Birkenbusch/ Am Pappelbusch";"Am Pappelbusch";"44803 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-05-11";"2018-11-15";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"377888";"5703545";"2024-01-11"
"199618";"Kinderspielplatz Steinkuhlstraße / Auf der Heide";"Steinkuhlstr.";"44799 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-05-11";"2018-11-20";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"378348";"5702904";"2024-01-11"
"199615";"Kinderspielplatz Brannenweg / Am Südbad";"Brannenweg";"44879 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-05-11";"2018-11-15";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"372037";"5698968";"2024-01-11"
"199613";"Kinderspielplatz Auf der Krücke";"Auf der Krücke";"44797 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-05-11";"2018-11-15";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"374321";"5699008";"2024-01-11"
"199611";"Kinderspielplatz Prinz Regent-Straße";"Prinz-Regent-Str.";"44795 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"in der Grünanlage Kellermannsweg";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-05-10";"2019-06-07";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"375659";"5701047";"2024-01-11"
"199609";"Kinderspielplatz Seilbahn / Am Kuhlenkamp";"Am Kuhlenkamp";"44795 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-05-10";"2018-11-15";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"374892";"5700935";"2024-01-11"
"199607";"Kinderspielplatz Neulingsiepen / Am Kuhlenkamp";"Am Kuhlenkamp";"44795 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-05-10";"2018-11-15";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"374958";"5700904";"2024-01-11"
"199598";"Kinderspielplatz Gaußstraße";"Gaußstr.";"44879 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-05-10";"2022-04-27";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"371757";"5699914";"2024-01-11"
"199594";"Kinderspielplatz Am Schußholz / Universitätsstraße";"Universitätsstr.";"44799 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"Naturspielplatz in Wiemelhausen";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-05-10";"2019-06-07";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"377872";"5701854";"2024-01-11"
"199436";"Kinderspielplatz und Bouleplatz Girondelle";"Girondelle";"44799 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-05-09";"2018-11-15";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"378074";"5702115";"2024-01-11"
"199434";"Kinderspielplatz Am Langen Seil";"Am Langen Seil";"44803 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-05-09";"2018-11-15";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"378055";"5702246";"2024-01-11"
"199432";"Kinderspielplatz Cranachstraße";"Cranachstr.";"44795 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-05-09";"2018-11-14";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"375509";"5702605";"2024-01-11"
"195811";"Kinderspielplatz Prinz-Regent-Straße";"Prinz-Regent-Str.";"44799 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"in der Grünanlage Prinz-Regent-Straße";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-04-04";"2018-11-20";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"376442";"5701448";"2024-01-11"
"195809";"Kinderspielplatz Kühneplatz";"Kühneplatz";"44799 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-04-04";"2018-11-20";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"377066";"5702488";"2024-01-11"
"195806";"Kinderspielplatz Schmidtstraße (Griesenbruch)";"Schmidtstr.";"44793 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-04-04";"2018-11-20";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"375810";"5704266";"2024-01-11"
"195804";"Kinderspielplatz Rechener Park West";"Waldring";"44789 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-04-04";"2018-11-20";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"376280";"5703009";"2024-01-11"
"195802";"Kinderspielplatz Rechener Park Ost";"Waldring";"44789 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-04-04";"2018-11-20";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"376520";"5703014";"2024-01-11"
"195798";"Kinderspielplatz Am Neggenborn";"Am Neggenborn";"44892 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-04-03";"2018-11-15";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"382102";"5703075";"2024-01-11"
"195794";"Tischtennisplatz Volkspark Langendreer";"Dördelstr.";"44892 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"0";"2016-06-09";"2016-06-09";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"382985";"5704014";"2024-01-11"
"195790";"Kinderspielplatz und Bolzplatz Bramheide";"Bramheide";"44894 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-04-03";"2021-04-01";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"383037";"5705970";"2024-01-11"
"195790";"Kinderspielplatz und Bolzplatz Bramheide";"Bramheide";"44894 Bochum";"Bolzplätze";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"0";"2012-04-03";"2021-04-01";"181";"Freizeit Kultur Tourismus/Spielplätze/Bolzplätze";"383037";"5705970";"2024-01-11"
"195787";"Kinderspielplatz Am Heerbusch/ Oleanderweg";"Am Heerbusch";"44894 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-04-03";"2021-11-24";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"382796";"5704862";"2024-01-11"
"195785";"Bolzplatz Am Heerbusch/ Oleanderweg";"Am Heerbusch";"44894 Bochum";"Bolzplätze";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-04-03";"2018-11-15";"181";"Freizeit Kultur Tourismus/Spielplätze/Bolzplätze";"382746";"5704851";"2024-01-11"
"195783";"Kinderspielplatz Heinrich-Gustav-Straße/ Wittekindstraße";"Heinrich-Gustav-Str.";"44894 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-04-03";"2018-11-15";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"382286";"5705131";"2024-01-11"
"195745";"Kinderspielplatz Untere Heintzmannstraße/ Semperstraße";"Untere Heintzmannstr.";"44801 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-04-02";"2018-11-20";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"378839";"5701968";"2024-01-11"
"195736";"Kinderspielplatz Hustadtring/ Asbeck";"Asbeck";"44801 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"Westerholt";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-04-02";"2019-06-07";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"379892";"5702367";"2024-01-11"
"195734";"Spielwiese Ruhraue Stiepel (Brockhauser Straße/An der alten Fähre)";"Brockhauser Str.";"44797 Bochum";"Spielplätze allgemein";"Freizeit Kultur Tourismus";"";"www.bochum.de/C125708500379A31/vwContentByKey/W2733FDL146BOLDDE";"3";"Örtlich";"1";"2012-04-02";"2018-11-16";"23683";"Freizeit Kultur Tourismus/Spielplätze/Spielplätze allgemein";"377039";"5697506";"2024-01-11"
