wahltermin_datum,wahl,AGS,Bez-Nr,Wahlberechtigte,Ohne Sperrvermerk,"Mit Sperrvermerk ""W"" (Wahlschein)",nicht im W�hlerverzeichnis,Waehler,DavonMitWahlschein,UngueltigeStimmen,GueltigeStimmen,SPD,CDU,GR�NE,FDP,UWG,DIE LINKE,SOZIAL,NPD,BUND
30.08.2009,Ratswahl NRW,5911000,4201,777,690,87,0,260,0,5,255,129,60,22,19,,16,4,5
30.08.2009,Ratswahl NRW,5911000,4202,988,901,87,0,317,0,14,303,145,82,16,21,,23,7,9
30.08.2009,Ratswahl NRW,5911000,4203,773,707,66,0,227,0,8,219,103,40,20,11,,26,12,7
30.08.2009,Ratswahl NRW,5911000,4204,1093,965,128,0,376,0,10,366,182,84,32,24,,30,5,9
30.08.2009,Ratswahl NRW,5911000,4205,933,835,98,0,283,0,8,275,124,58,30,21,,24,13,5
30.08.2009,Ratswahl NRW,5911000,4206,1004,904,100,0,356,0,8,348,168,80,47,20,,20,7,6
30.08.2009,Ratswahl NRW,5911000,4207,843,765,78,0,272,0,6,266,129,58,37,15,,19,5,3
30.08.2009,Ratswahl NRW,5911000,4208,1041,929,112,0,281,0,6,275,134,66,30,9,,25,6,5
30.08.2009,Ratswahl NRW,5911000,4209,1140,1040,100,0,326,0,10,316,142,83,23,21,,26,12,9
30.08.2009,Ratswahl NRW,5911000,4210,1005,925,80,0,249,0,11,238,94,42,28,30,,21,11,12
30.08.2009,Ratswahl NRW,5911000,4301,1164,1037,127,0,310,0,1,309,156,52,47,16,,32,3,3
30.08.2009,Ratswahl NRW,5911000,4302,577,549,28,0,148,0,1,147,58,20,29,7,,22,7,4
30.08.2009,Ratswahl NRW,5911000,4303,899,813,86,0,299,0,12,287,138,62,33,20,,24,6,4
30.08.2009,Ratswahl NRW,5911000,4304,757,713,44,0,290,0,1,289,111,47,60,20,,35,13,3
30.08.2009,Ratswahl NRW,5911000,4305,889,801,88,0,278,0,5,273,107,61,57,11,,28,5,4
30.08.2009,Ratswahl NRW,5911000,4306,960,862,98,0,288,0,6,282,129,55,43,20,,23,9,3
30.08.2009,Ratswahl NRW,5911000,4307,921,822,99,0,315,0,12,303,96,55,59,29,,43,13,8
30.08.2009,Ratswahl NRW,5911000,4308,699,565,134,0,270,0,9,261,85,89,26,38,,14,7,2
30.08.2009,Ratswahl NRW,5911000,4309,874,807,67,0,299,0,13,286,113,91,22,9,,29,16,6
30.08.2009,Ratswahl NRW,5911000,4401,1197,1077,120,0,468,0,10,458,163,104,75,34,,52,20,10
30.08.2009,Ratswahl NRW,5911000,4402,819,708,111,0,327,0,8,319,125,63,67,25,,28,9,2
30.08.2009,Ratswahl NRW,5911000,4403,1018,913,105,0,368,0,7,361,167,74,58,24,,27,6,5
30.08.2009,Ratswahl NRW,5911000,4404,757,690,67,0,234,0,3,231,120,44,32,8,,20,3,4
30.08.2009,Ratswahl NRW,5911000,4405,866,743,123,0,336,0,3,333,159,83,52,11,,20,5,3
30.08.2009,Ratswahl NRW,5911000,4406,810,749,61,0,225,0,0,225,129,40,17,15,,20,4,0
30.08.2009,Ratswahl NRW,5911000,4407,629,566,63,0,201,0,2,199,100,41,15,21,,14,4,4
30.08.2009,Ratswahl NRW,5911000,4408,838,736,102,0,317,0,1,316,165,60,31,22,,25,7,6
30.08.2009,Ratswahl NRW,5911000,4409,1114,1012,102,0,442,0,3,439,198,100,56,33,,39,6,7
30.08.2009,Ratswahl NRW,5911000,4501,1032,923,109,0,476,0,8,468,215,126,52,26,,30,13,6
30.08.2009,Ratswahl NRW,5911000,4502,852,787,65,0,276,0,4,272,144,43,38,9,,27,10,1
30.08.2009,Ratswahl NRW,5911000,4503,783,731,52,0,259,0,10,249,129,32,23,18,,33,6,8
30.08.2009,Ratswahl NRW,5911000,4504,740,656,84,0,306,0,2,304,103,74,56,23,,27,7,14
30.08.2009,Ratswahl NRW,5911000,4505,955,880,75,0,353,0,2,351,136,63,54,23,,50,20,5
30.08.2009,Ratswahl NRW,5911000,4506,1428,1257,171,0,618,0,9,609,255,152,85,54,,39,13,11
30.08.2009,Ratswahl NRW,5911000,4507,1151,992,159,0,475,0,8,467,142,119,98,43,,43,12,10
30.08.2009,Ratswahl NRW,5911000,4508,978,874,104,0,419,0,16,403,143,92,63,45,,44,10,6
30.08.2009,Ratswahl NRW,5911000,4509,1192,1053,139,0,494,0,9,485,175,132,96,33,,30,11,8
30.08.2009,Ratswahl NRW,5911000,4510,903,803,100,0,377,0,9,368,144,90,64,32,,28,6,4
