wahltermin_datum,wahl,Wahlkreis,AGS,Bez-Nr,A,A1,A2,A3,Waehler,DavonMitWahlschein,UngueltigeErststimmen,UngueltigeZweitstimmen,GueltigeErststimmen,GueltigeZweitstimmen,Haardt, Christian,CDU,Eiskirch, Thomas,SPD,Rettich, Wolfgang Sebastian,GR�NE,L�cking, Jens,FDP,,NPD,Michaelis, Brunhilde,DIE LINKE,,REP,D8,�DP,H�se, Jenny,B�So,,PBC,D11,Tierschutzpartei,D12,FAMILIE,D13,Die PARTEI,D14,ZENTRUM,D15,BGD,D16,AUF,Knipschild-Pieper, Monika,PIRATEN,D18,ddp,D19,Freie Union,D20,RENTNER,D21,pro NRW,D22,Die VIOLETTEN,D23,BIG,D24,Volksabstimmung,D25,FBI
09.05.2010,Landtagswahl NRW,108,5911000,6101,849,684,165,0,307,0,2,3,305,304,64,56,169,134,31,49,8,12,,3,24,29,,0,,0,0,0,,2,,4,,3,,1,,1,,0,,0,9,5,,0,,0,,1,,3,,0,,0,,1,,0
09.05.2010,Landtagswahl NRW,108,5911000,6102,757,662,95,0,343,2,9,5,334,338,60,56,181,140,37,55,13,16,,4,33,39,,0,,0,2,0,,0,,3,,2,,2,,0,,0,,0,8,10,,0,,1,,3,,4,,0,,3,,0,,0
09.05.2010,Landtagswahl NRW,108,5911000,6103,772,668,104,0,357,3,4,4,353,353,80,72,199,179,30,38,9,10,,5,26,32,,0,,0,1,0,,0,,2,,2,,0,,0,,0,,0,8,6,,0,,0,,3,,2,,0,,1,,1,,0
09.05.2010,Landtagswahl NRW,108,5911000,6104,671,550,121,0,284,0,2,3,282,281,66,62,161,139,21,30,9,10,,7,18,21,,0,,0,1,0,,0,,1,,0,,0,,0,,0,,0,6,3,,0,,0,,0,,2,,0,,4,,0,,2
09.05.2010,Landtagswahl NRW,108,5911000,6105,917,759,158,0,422,0,10,15,412,407,83,73,269,240,21,32,9,12,,3,18,17,,3,,0,4,2,,0,,5,,1,,1,,0,,0,,0,8,9,,0,,0,,1,,5,,1,,2,,0,,0
09.05.2010,Landtagswahl NRW,108,5911000,6106,915,786,129,0,365,0,7,4,358,361,43,38,236,205,31,39,9,12,,5,34,34,,2,,0,0,0,,0,,5,,2,,1,,0,,0,,1,5,9,,0,,0,,1,,5,,1,,1,,0,,0
09.05.2010,Landtagswahl NRW,108,5911000,6107,962,805,157,0,467,0,12,5,455,462,82,82,284,257,30,36,8,11,,7,39,34,,4,,0,2,0,,0,,5,,2,,0,,0,,0,,0,10,10,,0,,0,,3,,6,,0,,5,,0,,0
09.05.2010,Landtagswahl NRW,108,5911000,6108,1032,755,277,0,522,0,7,7,515,515,164,166,225,164,64,113,22,28,,2,29,27,,0,,0,1,0,,0,,1,,1,,0,,0,,0,,0,10,10,,0,,0,,0,,2,,1,,0,,0,,0
09.05.2010,Landtagswahl NRW,108,5911000,6201,938,764,174,0,452,1,6,4,446,448,116,103,247,205,40,74,15,22,,5,17,22,,0,,0,2,0,,0,,2,,2,,0,,0,,0,,0,9,3,,0,,0,,2,,8,,0,,0,,0,,0
09.05.2010,Landtagswahl NRW,108,5911000,6202,628,468,160,0,298,0,3,4,295,294,89,71,158,139,18,39,9,18,,4,13,12,,0,,0,0,0,,1,,1,,0,,0,,0,,0,,0,8,7,,0,,0,,0,,1,,1,,0,,0,,0
09.05.2010,Landtagswahl NRW,108,5911000,6203,792,589,203,0,349,2,5,5,344,344,74,71,181,135,35,67,7,9,,2,33,33,,0,,0,0,0,,0,,3,,1,,0,,0,,0,,0,14,17,,0,,0,,1,,2,,2,,1,,0,,0
09.05.2010,Landtagswahl NRW,108,5911000,6204,1011,882,129,0,469,0,12,9,457,460,144,127,220,185,36,62,20,29,,3,25,26,,1,,0,4,0,,0,,7,,3,,0,,0,,0,,0,8,12,,0,,0,,0,,4,,0,,0,,0,,1
09.05.2010,Landtagswahl NRW,108,5911000,6205,1031,839,192,0,562,0,50,3,512,559,158,160,231,192,55,102,28,35,,6,21,32,,1,,0,5,0,,1,,9,,2,,0,,1,,0,,0,14,13,,0,,0,,2,,3,,0,,0,,0,,0
09.05.2010,Landtagswahl NRW,108,5911000,6206,1041,814,227,0,572,3,8,6,564,566,224,205,244,217,47,60,16,28,,2,22,29,,0,,0,4,0,,0,,6,,1,,0,,1,,0,,0,7,9,,0,,0,,0,,7,,1,,0,,0,,0
09.05.2010,Landtagswahl NRW,108,5911000,6207,779,577,202,0,344,3,6,3,338,341,98,98,178,152,36,49,7,10,,1,11,13,,1,,0,2,1,,0,,2,,2,,0,,0,,0,,0,6,5,,0,,0,,1,,6,,0,,0,,0,,0
09.05.2010,Landtagswahl NRW,108,5911000,6208,1176,958,218,0,576,2,5,6,571,570,141,141,305,246,53,77,27,35,,4,29,35,,2,,1,4,1,,0,,4,,2,,0,,0,,0,,0,12,12,,0,,0,,1,,7,,0,,0,,2,,0
09.05.2010,Landtagswahl NRW,108,5911000,6209,1251,929,322,0,588,3,3,2,585,586,220,203,263,210,48,82,19,28,,5,24,34,,1,,0,2,0,,0,,4,,0,,0,,0,,0,,2,9,9,,0,,1,,0,,6,,1,,0,,0,,0
09.05.2010,Landtagswahl NRW,108,5911000,6301,1229,976,253,0,588,2,15,12,573,576,138,126,293,241,63,88,19,21,,7,40,46,,2,,0,4,2,,1,,4,,5,,1,,1,,0,,1,16,22,,1,,0,,1,,6,,0,,0,,0,,0
