wahltermin_datum,wahl,AGS,Bez-Nr,Wahlberechtigte,ohne Vermerk W,mit Vermerk W,nicht im W�hlerverzeichnis,Waehler,DavonMitWahlschein,UngueltigeStimmen,GueltigeStimmen,Eiskirch, SPD,Franz, CDU,Engel, GR�NE,Hohmeier, Die Linke.,Gleising, SOZIAL,Cremer, NPD,Liese, AfD,L�cking, Freie B�rger,Zarske, Einzelbewerber,Wendland, Einzelbewerber,Ermann, Einzelbewerber,Pour Yousefi Kermani, Einzelbewerber
13.09.2015,B�rgermeisterwahl NRW,5911000,4305,1388,1233,155,0,268,0,5,263,110,61,20,14,3,8,7,14,1,19,0,6
13.09.2015,B�rgermeisterwahl NRW,5911000,4306,1112,998,114,0,299,0,3,296,119,104,7,13,2,5,11,14,3,8,1,9
13.09.2015,B�rgermeisterwahl NRW,5911000,4401,1198,1094,104,0,342,0,11,331,105,67,31,29,3,8,19,10,1,49,0,9
13.09.2015,B�rgermeisterwahl NRW,5911000,4402,1299,1171,128,0,391,0,4,387,130,82,69,26,10,3,9,8,2,40,0,8
13.09.2015,B�rgermeisterwahl NRW,5911000,4403,1238,1143,95,0,271,0,0,271,112,51,23,20,4,5,14,3,4,26,3,6
13.09.2015,B�rgermeisterwahl NRW,5911000,4404,1492,1301,191,0,358,0,3,355,144,76,49,18,4,6,15,11,3,20,4,5
13.09.2015,B�rgermeisterwahl NRW,5911000,4405,1181,1077,104,0,223,0,1,222,85,50,22,10,4,1,14,11,1,18,0,6
13.09.2015,B�rgermeisterwahl NRW,5911000,4406,1399,1292,107,0,337,0,6,331,134,91,28,14,3,6,10,4,4,21,0,16
13.09.2015,B�rgermeisterwahl NRW,5911000,4501,1175,1084,91,0,381,0,4,377,143,84,36,27,3,5,21,16,3,26,0,13
13.09.2015,B�rgermeisterwahl NRW,5911000,4502,1282,1199,83,0,260,0,1,259,131,41,20,10,2,4,7,9,3,22,2,8
13.09.2015,B�rgermeisterwahl NRW,5911000,4503,1288,1134,154,0,350,0,5,345,113,66,44,18,2,5,31,14,2,34,3,13
13.09.2015,B�rgermeisterwahl NRW,5911000,4504,1231,1086,145,0,369,0,1,368,149,110,32,9,5,5,6,6,5,35,1,5
13.09.2015,B�rgermeisterwahl NRW,5911000,4505,1054,968,86,0,230,0,4,226,90,56,25,8,5,1,5,7,2,22,0,5
13.09.2015,B�rgermeisterwahl NRW,5911000,4506,1046,918,128,0,303,0,2,301,90,98,41,9,1,1,5,11,2,28,2,13
13.09.2015,B�rgermeisterwahl NRW,5911000,4507,1328,1163,165,0,368,0,4,364,124,125,32,15,5,2,11,13,5,18,0,14
13.09.2015,B�rgermeisterwahl NRW,5911000,4508,1372,1204,168,0,339,0,7,332,109,111,31,13,3,8,8,7,9,27,0,6
13.09.2015,B�rgermeisterwahl NRW,5911000,5101,1094,916,178,0,429,0,5,424,154,106,63,19,3,4,9,19,0,41,0,6
13.09.2015,B�rgermeisterwahl NRW,5911000,5102,1003,863,140,0,317,0,1,316,121,87,33,11,0,5,10,15,0,27,0,7
13.09.2015,B�rgermeisterwahl NRW,5911000,5103,1252,1065,187,0,368,0,1,367,151,95,18,24,1,5,8,7,4,37,4,13
