wahltermin_datum,wahl,Wahlkreis,AGS,Bez-Nr,Wahlberechtigte ,ohne Sperrvermerk,mit Sperrvermerk,nicht im W�hlerverzeichnis,Waehler,DavonMitWahlschein,UngueltigeErststimmen,UngueltigeZweitstimmen,GueltigeErststimmen,GueltigeZweitstimmen,Bollmann, Gerd,SPD,Fischbach, Ingrid,CDU,F��mann, Klaus Wilhelm,FDP,H�hfeld, J�rg,GR�NE,,DIE LINKE,Schumacher, Markus,NPD,D7,Tierschutzpartei,D8,FAMILIE,Blech, Bernd,REP,D10,Volksabstimmung,Weispfenning, Peter Georg,MLPD,D12,PSG,D13,ZENTRUM,,B�So,D15,DVU,D16,�DP,D17,PIRATEN,D18,B�ndnis 21/RRP,D19,RENTNER
27.09.2009,Bundestagswahl,142,5911000,4408,802,663,139,0,429,0,6,4,423,425,256,189,81,63,23,30,45,52,,68,9,6,,2,,3,3,1,,0,6,0,,0,,0,,0,,2,,0,,6,,1,,2
27.09.2009,Bundestagswahl,142,5911000,4409,1071,935,136,0,625,2,12,10,613,615,317,242,148,128,39,52,77,71,,78,15,12,,10,,2,8,4,,0,9,0,,0,,0,,0,,2,,0,,10,,0,,4
27.09.2009,Bundestagswahl,142,5911000,4501,995,854,141,0,653,1,14,8,639,645,293,238,196,170,53,69,71,64,,69,9,6,,2,,4,7,3,,1,10,2,,0,,1,,0,,1,,0,,7,,1,,7
27.09.2009,Bundestagswahl,142,5911000,4502,821,701,120,0,429,2,16,6,413,423,262,196,68,63,20,24,37,41,,62,10,4,,6,,2,14,7,,1,2,1,,0,,1,,0,,1,,1,,10,,1,,2
27.09.2009,Bundestagswahl,142,5911000,4503,740,659,81,0,417,2,11,9,406,408,242,185,61,48,38,39,33,22,,73,19,9,,3,,2,5,4,,1,8,0,,0,,0,,0,,1,,0,,12,,4,,5
27.09.2009,Bundestagswahl,142,5911000,4504,720,585,135,0,419,0,7,3,412,416,177,126,106,92,46,55,64,55,,57,9,7,,2,,1,6,3,,1,4,0,,0,,0,,1,,5,,0,,11,,0,,0
27.09.2009,Bundestagswahl,142,5911000,4505,904,811,93,0,519,0,7,0,512,519,260,196,102,93,45,38,71,67,,95,9,6,,5,,2,9,1,,0,16,4,,1,,0,,0,,2,,0,,6,,2,,1
27.09.2009,Bundestagswahl,142,5911000,4506,1363,1128,235,0,776,2,21,13,755,763,381,302,218,178,42,75,90,78,,90,7,5,,3,,3,7,2,,0,10,3,,0,,1,,0,,1,,3,,18,,0,,1
27.09.2009,Bundestagswahl,142,5911000,4507,1094,898,196,0,632,0,19,6,613,626,290,221,152,129,40,57,98,93,,92,13,5,,5,,0,6,4,,0,14,3,,0,,0,,0,,1,,2,,12,,1,,1
27.09.2009,Bundestagswahl,142,5911000,4508,913,766,147,0,516,0,16,9,500,507,234,172,135,104,41,59,73,55,,89,8,5,,1,,7,6,2,,2,3,0,,0,,0,,0,,2,,1,,5,,1,,2
